,Serie,EpisodeNumber,Sequence,Duration,Played
20,El Autobus Magico,8,"[['El Autobus Magico', '08 El sonido', 'P:/TVBoomerang/Series/El Autobus Magico/08 El sonido.mkv', 0.0, 511.971047, 511.971047], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 236.67000000000002, 312, 75.33], ['El Autobus Magico', '08 El sonido', 'P:/TVBoomerang/Series/El Autobus Magico/08 El sonido.mkv', 511.971047, 1081.953955, 569.982908], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 236.67000000000002, 312, 75.33], ['El Autobus Magico', '08 El sonido', 'P:/TVBoomerang/Series/El Autobus Magico/08 El sonido.mkv', 1081.953955, 1559.0, 477.04604500000005], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 236.67000000000002, 312, 75.33]]",1799.9899999999998,N
21,El Autobus Magico,9,"[['El Autobus Magico', '09 El pan', 'P:/TVBoomerang/Series/El Autobus Magico/09 El pan.mkv', 0.0, 647.093094, 647.093094], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 237.32999999999998, 312, 74.67], ['El Autobus Magico', '09 El pan', 'P:/TVBoomerang/Series/El Autobus Magico/09 El pan.mkv', 647.093094, 1074.988082, 427.8949880000001], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 237.32999999999998, 312, 74.67], ['El Autobus Magico', '09 El pan', 'P:/TVBoomerang/Series/El Autobus Magico/09 El pan.mkv', 1074.988082, 1561.0, 486.0119179999999], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 237.32999999999998, 312, 74.67]]",1800.01,N
22,El Autobus Magico,10,"[['El Autobus Magico', '10 Teorias fisicas en beisbol', 'P:/TVBoomerang/Series/El Autobus Magico/10 Teorias fisicas en beisbol.mkv', 0.0, 489.733055, 489.733055], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 238.0, 312, 74.0], ['El Autobus Magico', '10 Teorias fisicas en beisbol', 'P:/TVBoomerang/Series/El Autobus Magico/10 Teorias fisicas en beisbol.mkv', 489.733055, 1028.758233, 539.0251780000001], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 238.0, 312, 74.0], ['El Autobus Magico', '10 Teorias fisicas en beisbol', 'P:/TVBoomerang/Series/El Autobus Magico/10 Teorias fisicas en beisbol.mkv', 1028.758233, 1563.0, 534.241767], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 238.0, 312, 74.0]]",1800.0,N
23,El Autobus Magico,11,"[['El Autobus Magico', '11 Semillas', 'P:/TVBoomerang/Series/El Autobus Magico/11 Semillas.mkv', 0.0, 433.943813, 433.943813], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 237.32999999999998, 312, 74.67], ['El Autobus Magico', '11 Semillas', 'P:/TVBoomerang/Series/El Autobus Magico/11 Semillas.mkv', 433.943813, 1104.373028, 670.429215], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 237.32999999999998, 312, 74.67], ['El Autobus Magico', '11 Semillas', 'P:/TVBoomerang/Series/El Autobus Magico/11 Semillas.mkv', 1104.373028, 1561.0, 456.626972], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 237.32999999999998, 312, 74.67]]",1800.0100000000002,N
24,El Autobus Magico,12,"[['El Autobus Magico', '12 Las hormigas', 'P:/TVBoomerang/Series/El Autobus Magico/12 Las hormigas.mkv', 0.0, 479.594122, 479.594122], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 237.32999999999998, 312, 74.67], ['El Autobus Magico', '12 Las hormigas', 'P:/TVBoomerang/Series/El Autobus Magico/12 Las hormigas.mkv', 479.594122, 1134.044134, 654.450012], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 237.32999999999998, 312, 74.67], ['El Autobus Magico', '12 Las hormigas', 'P:/TVBoomerang/Series/El Autobus Magico/12 Las hormigas.mkv', 1134.044134, 1561.0, 426.955866], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 237.32999999999998, 312, 74.67]]",1800.0100000000002,N
25,El Autobus Magico,13,"[['El Autobus Magico', '13 Meteorologia', 'P:/TVBoomerang/Series/El Autobus Magico/13 Meteorologia.mkv', 0.0, 505.177155, 505.177155], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 237.32999999999998, 312, 74.67], ['El Autobus Magico', '13 Meteorologia', 'P:/TVBoomerang/Series/El Autobus Magico/13 Meteorologia.mkv', 505.177155, 993.361067, 488.183912], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 237.32999999999998, 312, 74.67], ['El Autobus Magico', '13 Meteorologia', 'P:/TVBoomerang/Series/El Autobus Magico/13 Meteorologia.mkv', 993.361067, 1561.0, 567.638933], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 237.32999999999998, 312, 74.67]]",1800.0100000000002,N
26,El Autobus Magico,14,"[['El Autobus Magico', '14 Las islas', 'P:/TVBoomerang/Series/El Autobus Magico/14 Las islas.mkv', 0.0, 362.720025, 362.720025], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.0, 312, 77.0], ['El Autobus Magico', '14 Las islas', 'P:/TVBoomerang/Series/El Autobus Magico/14 Las islas.mkv', 362.720025, 951.593993, 588.8739679999999], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.0, 312, 77.0], ['El Autobus Magico', '14 Las islas', 'P:/TVBoomerang/Series/El Autobus Magico/14 Las islas.mkv', 951.593993, 1554.0, 602.406007], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.0, 312, 77.0]]",1800.0,N
27,El Autobus Magico,15,"[['El Autobus Magico', '15 Huesos musculos y articulaciones', 'P:/TVBoomerang/Series/El Autobus Magico/15 Huesos musculos y articulaciones.mkv', 0.0, 655.550065, 655.550065], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67], ['El Autobus Magico', '15 Huesos musculos y articulaciones', 'P:/TVBoomerang/Series/El Autobus Magico/15 Huesos musculos y articulaciones.mkv', 655.550065, 1000.227147, 344.6770819999999], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67], ['El Autobus Magico', '15 Huesos musculos y articulaciones', 'P:/TVBoomerang/Series/El Autobus Magico/15 Huesos musculos y articulaciones.mkv', 1000.227147, 1555.0, 554.772853], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67]]",1800.0100000000002,N
28,El Autobus Magico,16,"[['El Autobus Magico', '16 Mariposas', 'P:/TVBoomerang/Series/El Autobus Magico/16 Mariposas.mkv', 0.0, 555.096183, 555.096183], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67], ['El Autobus Magico', '16 Mariposas', 'P:/TVBoomerang/Series/El Autobus Magico/16 Mariposas.mkv', 555.096183, 1016.78489, 461.688707], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67], ['El Autobus Magico', '16 Mariposas', 'P:/TVBoomerang/Series/El Autobus Magico/16 Mariposas.mkv', 1016.78489, 1555.0, 538.21511], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67]]",1800.0100000000002,N
29,El Autobus Magico,17,"[['El Autobus Magico', '17 Dinosaurios', 'P:/TVBoomerang/Series/El Autobus Magico/17 Dinosaurios.mkv', 0.0, 615.326105, 615.326105], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67], ['El Autobus Magico', '17 Dinosaurios', 'P:/TVBoomerang/Series/El Autobus Magico/17 Dinosaurios.mkv', 615.326105, 1068.841012, 453.5149070000001], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67], ['El Autobus Magico', '17 Dinosaurios', 'P:/TVBoomerang/Series/El Autobus Magico/17 Dinosaurios.mkv', 1068.841012, 1555.0, 486.1589879999999], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67]]",1800.01,N
30,El Autobus Magico,18,"[['El Autobus Magico', '18 Ciclo del agua', 'P:/TVBoomerang/Series/El Autobus Magico/18 Ciclo del agua.mkv', 0.0, 503.401977, 503.401977], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '18 Ciclo del agua', 'P:/TVBoomerang/Series/El Autobus Magico/18 Ciclo del agua.mkv', 503.401977, 987.562057, 484.16008], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '18 Ciclo del agua', 'P:/TVBoomerang/Series/El Autobus Magico/18 Ciclo del agua.mkv', 987.562057, 1556.0, 568.437943], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33]]",1799.9899999999998,N
31,El Autobus Magico,19,"[['El Autobus Magico', '19 Pepinillos', 'P:/TVBoomerang/Series/El Autobus Magico/19 Pepinillos.mkv', 0.0, 585.302134, 585.302134], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '19 Pepinillos', 'P:/TVBoomerang/Series/El Autobus Magico/19 Pepinillos.mkv', 585.302134, 1056.373749, 471.07161500000007], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '19 Pepinillos', 'P:/TVBoomerang/Series/El Autobus Magico/19 Pepinillos.mkv', 1056.373749, 1556.0, 499.6262509999999], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33]]",1799.99,N
32,El Autobus Magico,20,"[['El Autobus Magico', '20 Vehiculos', 'P:/TVBoomerang/Series/El Autobus Magico/20 Vehiculos.mkv', 0.0, 508.601025, 508.601025], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '20 Vehiculos', 'P:/TVBoomerang/Series/El Autobus Magico/20 Vehiculos.mkv', 508.601025, 870.458117, 361.857092], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '20 Vehiculos', 'P:/TVBoomerang/Series/El Autobus Magico/20 Vehiculos.mkv', 870.458117, 1556.0, 685.541883], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33]]",1799.9899999999998,N
33,El Autobus Magico,21,"[['El Autobus Magico', '21 Como vuelan las cosas', 'P:/TVBoomerang/Series/El Autobus Magico/21 Como vuelan las cosas.mkv', 0.0, 499.309045, 499.309045], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '21 Como vuelan las cosas', 'P:/TVBoomerang/Series/El Autobus Magico/21 Como vuelan las cosas.mkv', 499.309045, 962.327056, 463.01801099999994], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '21 Como vuelan las cosas', 'P:/TVBoomerang/Series/El Autobus Magico/21 Como vuelan las cosas.mkv', 962.327056, 1556.0, 593.672944], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33]]",1799.9899999999998,N
34,El Autobus Magico,22,"[['El Autobus Magico', '22 Murcielagos', 'P:/TVBoomerang/Series/El Autobus Magico/22 Murcielagos.mkv', 0.0, 539.775072, 539.775072], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '22 Murcielagos', 'P:/TVBoomerang/Series/El Autobus Magico/22 Murcielagos.mkv', 539.775072, 1047.957441, 508.182369], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '22 Murcielagos', 'P:/TVBoomerang/Series/El Autobus Magico/22 Murcielagos.mkv', 1047.957441, 1556.0, 508.042559], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33]]",1799.9899999999998,N
35,El Autobus Magico,23,"[['El Autobus Magico', '23 Energia', 'P:/TVBoomerang/Series/El Autobus Magico/23 Energia.mkv', 0.0, 536.152099, 536.152099], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67], ['El Autobus Magico', '23 Energia', 'P:/TVBoomerang/Series/El Autobus Magico/23 Energia.mkv', 536.152099, 963.049081, 426.896982], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67], ['El Autobus Magico', '23 Energia', 'P:/TVBoomerang/Series/El Autobus Magico/23 Energia.mkv', 963.049081, 1555.0, 591.950919], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67]]",1800.0100000000002,N
36,El Autobus Magico,24,"[['El Autobus Magico', '24 Asteroides', 'P:/TVBoomerang/Series/El Autobus Magico/24 Asteroides.mkv', 0.0, 490.616026, 490.616026], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67], ['El Autobus Magico', '24 Asteroides', 'P:/TVBoomerang/Series/El Autobus Magico/24 Asteroides.mkv', 490.616026, 858.808036, 368.19201000000004], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67], ['El Autobus Magico', '24 Asteroides', 'P:/TVBoomerang/Series/El Autobus Magico/24 Asteroides.mkv', 858.808036, 1555.0, 696.191964], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.32999999999998, 312, 76.67]]",1800.01,N
37,El Autobus Magico,25,"[['El Autobus Magico', '25 Reptiles', 'P:/TVBoomerang/Series/El Autobus Magico/25 Reptiles.mkv', 0.0, 518.03187, 518.03187], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '25 Reptiles', 'P:/TVBoomerang/Series/El Autobus Magico/25 Reptiles.mkv', 518.03187, 978.431891, 460.4000209999999], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '25 Reptiles', 'P:/TVBoomerang/Series/El Autobus Magico/25 Reptiles.mkv', 978.431891, 1556.0, 577.568109], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33]]",1799.99,N
38,El Autobus Magico,26,"[['El Autobus Magico', '26 Lago y monstruos', 'P:/TVBoomerang/Series/El Autobus Magico/26 Lago y monstruos.mkv', 0.0, 550.92309, 550.92309], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '26 Lago y monstruos', 'P:/TVBoomerang/Series/El Autobus Magico/26 Lago y monstruos.mkv', 550.92309, 896.511099, 345.58800899999994], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '26 Lago y monstruos', 'P:/TVBoomerang/Series/El Autobus Magico/26 Lago y monstruos.mkv', 896.511099, 1556.0, 659.488901], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33]]",1799.9899999999998,N
39,El Autobus Magico,27,"[['El Autobus Magico', '27 El Artico', 'P:/TVBoomerang/Series/El Autobus Magico/27 El Artico.mkv', 0.0, 537.203858, 537.203858], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '27 El Artico', 'P:/TVBoomerang/Series/El Autobus Magico/27 El Artico.mkv', 537.203858, 939.504117, 402.300259], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '27 El Artico', 'P:/TVBoomerang/Series/El Autobus Magico/27 El Artico.mkv', 939.504117, 1556.0, 616.495883], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33]]",1799.9899999999998,N
40,El Autobus Magico,28,"[['El Autobus Magico', '28 Mantis religiosa', 'P:/TVBoomerang/Series/El Autobus Magico/28 Mantis religiosa.mkv', 0.0, 480.190972, 480.190972], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 236.0, 312, 76.0], ['El Autobus Magico', '28 Mantis religiosa', 'P:/TVBoomerang/Series/El Autobus Magico/28 Mantis religiosa.mkv', 480.190972, 916.868219, 436.67724699999997], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 236.0, 312, 76.0], ['El Autobus Magico', '28 Mantis religiosa', 'P:/TVBoomerang/Series/El Autobus Magico/28 Mantis religiosa.mkv', 916.868219, 1557.0, 640.131781], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 236.0, 312, 76.0]]",1800.0,N
41,El Autobus Magico,29,"[['El Autobus Magico', '29 Estructuras-Inodoro', 'P:/TVBoomerang/Series/El Autobus Magico/29 Estructuras-Inodoro.mkv', 0.0, 579.438943, 579.438943], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.0, 312, 77.0], ['El Autobus Magico', '29 Estructuras-Inodoro', 'P:/TVBoomerang/Series/El Autobus Magico/29 Estructuras-Inodoro.mkv', 579.438943, 957.667071, 378.22812799999997], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.0, 312, 77.0], ['El Autobus Magico', '29 Estructuras-Inodoro', 'P:/TVBoomerang/Series/El Autobus Magico/29 Estructuras-Inodoro.mkv', 957.667071, 1554.0, 596.332929], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.0, 312, 77.0]]",1800.0,N
42,El Autobus Magico,30,"[['El Autobus Magico', '30 Las abejas', 'P:/TVBoomerang/Series/El Autobus Magico/30 Las abejas.mkv', 0.0, 505.524931, 505.524931], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '30 Las abejas', 'P:/TVBoomerang/Series/El Autobus Magico/30 Las abejas.mkv', 505.524931, 1023.226739, 517.701808], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33], ['El Autobus Magico', '30 Las abejas', 'P:/TVBoomerang/Series/El Autobus Magico/30 Las abejas.mkv', 1023.226739, 1556.0, 532.773261], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['El Autobus Magico', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 235.67000000000002, 312, 76.33]]",1799.99,N
