Key,Serie,Episode,Path,From_Sec,To_Sec,Duration,Pausa1,Pausa2,Played,EpisodesPerShow
K0175,El Gato Felix,71 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/71 El Gato Felix.mp4,0,410,410,0,0,N,3
K0176,El Gato Felix,72 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/72 El Gato Felix.mp4,0,412,412,0,0,N,3
K0177,El Gato Felix,73 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/73 El Gato Felix.mp4,0,412,412,0,0,N,3
K0178,El Gato Felix,74 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/74 El Gato Felix.mp4,0,410,410,0,0,N,3
K0179,El Gato Felix,75 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/75 El Gato Felix.mp4,0,389,389,0,0,N,3
K0180,El Gato Felix,76 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/76 El Gato Felix.mp4,0,410,410,0,0,N,3
K0181,El Gato Felix,77 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/77 El Gato Felix.mp4,0,410,410,0,0,N,3
K0182,El Gato Felix,78 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/78 El Gato Felix.mp4,0,405,405,0,0,N,3
K0183,El Gato Felix,79 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/79 El Gato Felix.mp4,0,412,412,0,0,N,3
K0184,El Gato Felix,80 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/80 El Gato Felix.mp4,0,412,412,0,0,N,3
K0185,El Gato Felix,81 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/81 El Gato Felix.mp4,0,412,412,0,0,N,3
K0186,El Gato Felix,82 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/82 El Gato Felix.mp4,0,560,560,0,0,N,3
K0187,El Gato Felix,83 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/83 El Gato Felix.mp4,0,409,409,0,0,N,3
K0188,El Gato Felix,84 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/84 El Gato Felix.mp4,0,409,409,0,0,N,3
K0189,El Gato Felix,85 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/85 El Gato Felix.mp4,0,588,588,0,0,N,3
K0190,El Gato Felix,86 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/86 El Gato Felix.mp4,0,409,409,0,0,N,3
K0191,El Gato Felix,87 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/87 El Gato Felix.mp4,0,400,400,0,0,N,3
K0192,El Gato Felix,88 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/88 El Gato Felix.mp4,0,409,409,0,0,N,3
K0193,El Gato Felix,89 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/89 El Gato Felix.mp4,0,408,408,0,0,N,3
K0194,El Gato Felix,90 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/90 El Gato Felix.mp4,0,407,407,0,0,N,3
K0195,El Gato Felix,91 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/91 El Gato Felix.mp4,0,408,408,0,0,N,3
K0196,El Gato Felix,92 El Gato Felix,P:/TVBoomerang/Series/El Gato Felix/92 El Gato Felix.mp4,0,416,416,0,0,N,3
K0197,El Gato Felix,301 El Gato Felix Medley,P:/TVBoomerang/Series/El Gato Felix/301 El Gato Felix Medley.mp4,0,563,563,0,0,N,2
K0198,El Gato Felix,302 El Gato Felix Medley,P:/TVBoomerang/Series/El Gato Felix/302 El Gato Felix Medley.mp4,0,571,571,0,0,N,2
K0199,El Gato Felix,303 El Gato Felix Medley,P:/TVBoomerang/Series/El Gato Felix/303 El Gato Felix Medley.mp4,0,569,569,0,0,N,2
K0200,El Gato Felix,304 El Gato Felix Medley,P:/TVBoomerang/Series/El Gato Felix/304 El Gato Felix Medley.mp4,0,571,571,0,0,N,2
K0201,El Gato Felix,305 El Gato Felix Medley,P:/TVBoomerang/Series/El Gato Felix/305 El Gato Felix Medley.mp4,0,559,559,0,0,N,2
K0202,El Gato Felix,306 El Gato Felix Medley,P:/TVBoomerang/Series/El Gato Felix/306 El Gato Felix Medley.mp4,0,570,570,0,0,N,2
K0203,El Gato Felix,307 El Gato Felix Medley,P:/TVBoomerang/Series/El Gato Felix/307 El Gato Felix Medley.mp4,0,567,567,0,0,N,2
K0204,El Gato Felix,308 El Gato Felix Medley,P:/TVBoomerang/Series/El Gato Felix/308 El Gato Felix Medley.mp4,0,561,561,0,0,N,2
K0205,El Gato Felix,309 El Gato Felix Medley,P:/TVBoomerang/Series/El Gato Felix/309 El Gato Felix Medley.mp4,0,576,576,0,0,N,2
K0206,El Gato Felix,Intro,P:/TVBoomerang/Series/El Gato Felix/Intro.mp4,0,61,61,0,0,N,3
K0207,El Gato Felix,Ending,P:/TVBoomerang/Series/El Gato Felix/Ending.mp4,0,55,55,0,0,N,3
K0208,El Laboratorio de Dexter,01 Viajera Del Tiempo - Magmanamus - Madres Al Combate,P:/TVBoomerang/Series/El Laboratorio de Dexter/01 Viajera Del Tiempo - Magmanamus - Madres Al Combate.mp4,0,1325,1325,420.25,850.81,N,1
K0209,El Laboratorio de Dexter,02 El Juego De Dexter - El Gran Tonina - La Asistente De Dexter,P:/TVBoomerang/Series/El Laboratorio de Dexter/02 El Juego De Dexter - El Gran Tonina - La Asistente De Dexter.mp4,0,1321,1321,434.06,847.64,N,1
K0210,El Laboratorio de Dexter,03 El Rival De Dexter - Simion - El viejo Dexter,P:/TVBoomerang/Series/El Laboratorio de Dexter/03 El Rival De Dexter - Simion - El viejo Dexter.mp4,0,1328,1328,399.23,853.23,N,1
K0211,El Laboratorio de Dexter,04 Problema por duplicado - La Barbacoa Terrestre - Cambios,P:/TVBoomerang/Series/El Laboratorio de Dexter/04 Problema por duplicado - La Barbacoa Terrestre - Cambios.mp4,0,1236,1236,407.52,802.24,N,1
K0212,El Laboratorio de Dexter,05 El Dinosaurio De Dexter - El Organillero - El Tonto De Dexter,P:/TVBoomerang/Series/El Laboratorio de Dexter/05 El Dinosaurio De Dexter - El Organillero - El Tonto De Dexter.mp4,0,1317,1317,437.1,848.22,N,1
K0213,El Laboratorio de Dexter, 06 La Habitacion De Dee Dee - Huntor El Cazador Galactico - La Hermana Mayor,P:/TVBoomerang/Series/El Laboratorio de Dexter/ 06 La Habitacion De Dee Dee - Huntor El Cazador Galactico - La Hermana Mayor.mp4,0,1313,1313,431.72,782.91,N,1
K0214,El Laboratorio de Dexter,07 Amigo Contra El Mal - Super Amigos En TV - Juego Concluido,P:/TVBoomerang/Series/El Laboratorio de Dexter/07 Amigo Contra El Mal - Super Amigos En TV - Juego Concluido.mp4,0,1336,1336,438.35,851.89,N,1
K0215,El Laboratorio de Dexter,08 La Ninera - La Habitacion De Val Hallen - La Maquina De Los Suenos,P:/TVBoomerang/Series/El Laboratorio de Dexter/08 La Ninera - La Habitacion De Val Hallen - La Maquina De Los Suenos.mp4,0,1334,1334,438.23,849.72,N,1
K0216,El Laboratorio de Dexter,09 Drama En La Casa De Munecas - La Novia De Giganton - El Gran Queso,P:/TVBoomerang/Series/El Laboratorio de Dexter/09 Drama En La Casa De Munecas - La Novia De Giganton - El Gran Queso.mp4,0,1325,1325,436.98,847.51,N,1
K0217,El Laboratorio de Dexter, 10 Al Estilo De Dee Dee - Dime Tio Sam - La Tribu De Las Chicas,P:/TVBoomerang/Series/El Laboratorio de Dexter/ 10 Al Estilo De Dee Dee - Dime Tio Sam - La Tribu De Las Chicas.mp4,0,1330,1330,437.81,848.43,N,1
K0218,El Laboratorio de Dexter,11 La Capsula Espacial - Ratman - La Deuda De Dexter,P:/TVBoomerang/Series/El Laboratorio de Dexter/11 La Capsula Espacial - Ratman - La Deuda De Dexter.mp4,0,1332,1332,434.73,847.72,N,1
K0219,El Laboratorio de Dexter,12 El Rival De Dexter - La Abeja - El Cerebro,P:/TVBoomerang/Series/El Laboratorio de Dexter/12 El Rival De Dexter - La Abeja - El Cerebro.mp4,0,1333,1333,400.25,850.5,N,1
K0220,El Laboratorio de Dexter,13 Dee Dee Inflable - La Alergia - Monstruos,P:/TVBoomerang/Series/El Laboratorio de Dexter/13 Dee Dee Inflable - La Alergia - Monstruos.mp4,0,1336,1336,437.35,850.02,N,1
K0221,El Laboratorio de Dexter, 14 El Heroe Barbado - Quack El Super Pato - Vida De Hormigas,P:/TVBoomerang/Series/El Laboratorio de Dexter/ 14 El Heroe Barbado - Quack El Super Pato - Vida De Hormigas.mp4,0,1334,1334,439.62,851.67,N,1
K0222,El Laboratorio de Dexter,15 Mama Y Jerry - Pizzas Chubby - Ese Loco Robot,P:/TVBoomerang/Series/El Laboratorio de Dexter/15 Mama Y Jerry - Pizzas Chubby - Ese Loco Robot.mp4,0,1339,1339,440.25,765.58,N,1
K0223,El Laboratorio de Dexter,16 Calabozos Y Dragones - Brazo De Acero,P:/TVBoomerang/Series/El Laboratorio de Dexter/16 Calabozos Y Dragones - Brazo De Acero.mp4,0,1359,1359,655.83,0,N,1
K0224,El Laboratorio de Dexter,17 Vegetales - El Amigo De Dee Dee - El Casco Del Tiempo,P:/TVBoomerang/Series/El Laboratorio de Dexter/17 Vegetales - El Amigo De Dee Dee - El Casco Del Tiempo.mp4,0,1330,1330,438.83,847.04,N,1
K0225,El Laboratorio de Dexter,18 Ricitos Dee Dee Y El Monstruo Del Lago Ness - Paseo Familiar - Lector Del Mes,P:/TVBoomerang/Series/El Laboratorio de Dexter/18 Ricitos Dee Dee Y El Monstruo Del Lago Ness - Paseo Familiar - Lector Del Mes.mp4,0,1335,1335,439.42,852.71,N,1
K0226,El Laboratorio de Dexter,19 El Nuevo Baile De Dee Dee - Gnomos - El Laboratorio Perdido,P:/TVBoomerang/Series/El Laboratorio de Dexter/19 El Nuevo Baile De Dee Dee - Gnomos - El Laboratorio Perdido.mp4,0,1340,1340,444.54,856.17,N,1
K0227,El Laboratorio de Dexter,20 Etiquetas - El Concurso - El Viaje Fantastico,P:/TVBoomerang/Series/El Laboratorio de Dexter/20 Etiquetas - El Concurso - El Viaje Fantastico.mp4,0,1334,1334,444.04,851.58,N,1
K0228,El Laboratorio de Dexter,21 El Fantasma De Filemon - El Diskette De Oro,P:/TVBoomerang/Series/El Laboratorio de Dexter/21 El Fantasma De Filemon - El Diskette De Oro.mp4,0,1403,1403,656.25,1082.96,N,1
K0229,El Laboratorio de Dexter,22 Guerreros De Nieve - Muneco No Incluido - Carreras De Autos,P:/TVBoomerang/Series/El Laboratorio de Dexter/22 Guerreros De Nieve - Muneco No Incluido - Carreras De Autos.mp4,0,1336,1336,437.04,850.04,N,1
K0230,El Laboratorio de Dexter,23 Carnaval - Confusion Nuclear - Invasion De Germenes,P:/TVBoomerang/Series/El Laboratorio de Dexter/23 Carnaval - Confusion Nuclear - Invasion De Germenes.mp4,0,1330,1330,339.33,849.42,N,1
K0231,El Laboratorio de Dexter,24 Un Gran Dia Para La Ciencia - Dexter Y El Correcaminos - Aventura En El Mar,P:/TVBoomerang/Series/El Laboratorio de Dexter/24 Un Gran Dia Para La Ciencia - Dexter Y El Correcaminos - Aventura En El Mar.mp4,0,1338,1338,439.08,853.75,N,1
K0232,El Laboratorio de Dexter,25 El Monstruo Del Autobus - El Teleton Ol McDexter,P:/TVBoomerang/Series/El Laboratorio de Dexter/25 El Monstruo Del Autobus - El Teleton Ol McDexter.mp4,0,1342,1342,320.79,658.46,N,1
K0233,El Laboratorio de Dexter,26 Pie Grande - Revelado Fotografico,P:/TVBoomerang/Series/El Laboratorio de Dexter/26 Pie Grande - Revelado Fotografico.mp4,0,1338,1338,427.29,792.17,N,1
K0234,El Laboratorio de Dexter,27 Viaje A Las Estrellas No Convencional - Remedio Contra El Bano - La Maldicion Del Helado,P:/TVBoomerang/Series/El Laboratorio de Dexter/27 Viaje A Las Estrellas No Convencional - Remedio Contra El Bano - La Maldicion Del Helado.mp4,0,1339,1339,439.46,854,N,1
K0235,El Laboratorio de Dexter,28 Codigo De Honor - Super Mama - Ultra-Tonto 2000,P:/TVBoomerang/Series/El Laboratorio de Dexter/28 Codigo De Honor - Super Mama - Ultra-Tonto 2000.mp4,0,1335,1335,440.54,851.54,N,1
K0236,El Laboratorio de Dexter,29 La Tortuga Bionica - Sorpresa - El Chupacabras,P:/TVBoomerang/Series/El Laboratorio de Dexter/29 La Tortuga Bionica - Sorpresa - El Chupacabras.mp4,0,1337,1337,439.46,850.21,N,1
K0237,El Laboratorio de Dexter,30 Dee Dee Baritono - 911 - Los Basureros,P:/TVBoomerang/Series/El Laboratorio de Dexter/30 Dee Dee Baritono - 911 - Los Basureros.mp4,0,1338,1338,440.83,853.17,N,1
K0238,El Laboratorio de Dexter,31 Las Galletas De La Mala Fortuna - El Rey Del Panque,P:/TVBoomerang/Series/El Laboratorio de Dexter/31 Las Galletas De La Mala Fortuna - El Rey Del Panque.mp4,0,1336,1336,506.17,0,N,1
K0239,El Laboratorio de Dexter,32 El Dia De La Foto - El Estiron - El Castigo De Dexter,P:/TVBoomerang/Series/El Laboratorio de Dexter/32 El Dia De La Foto - El Estiron - El Castigo De Dexter.mp4,0,1339,1339,440.29,854,N,1
K0240,El Laboratorio de Dexter,33 No Seas Un Bebe - Pieltra - Ninas Contra El Crimen,P:/TVBoomerang/Series/El Laboratorio de Dexter/33 No Seas Un Bebe - Pieltra - Ninas Contra El Crimen.mp4,0,1336,1336,439.29,853.79,N,1
K0241,El Laboratorio de Dexter,34 El Espiritu Deportivo - Koosalagoopagoop - El Proyecto De Dee Dee,P:/TVBoomerang/Series/El Laboratorio de Dexter/34 El Espiritu Deportivo - Koosalagoopagoop - El Proyecto De Dee Dee.mp4,0,1339,1339,441,854.12,N,1
K0242,El Laboratorio de Dexter,35 El Cafe - La Cola De Dee Dee - Sin Energia,P:/TVBoomerang/Series/El Laboratorio de Dexter/35 El Cafe - La Cola De Dee Dee - Sin Energia.mp4,0,1334,1334,441.42,854.33,N,1
K0243,El Laboratorio de Dexter,36 Dee Dee Mama - La Carcajada,P:/TVBoomerang/Series/El Laboratorio de Dexter/36 Dee Dee Mama - La Carcajada.mp4,0,1360,1360,580.67,923.21,N,1
K0244,El Laboratorio de Dexter,37 El Perro De Dexter - Cupones De Locura - Todos Al Agua,P:/TVBoomerang/Series/El Laboratorio de Dexter/37 El Perro De Dexter - Cupones De Locura - Todos Al Agua.mp4,0,1364,1364,468.08,880.62,N,1
K0245,El Laboratorio de Dexter, 38 Gases Toxicos - Salvemos Al Planeta Idiota - Alumno Promedio,P:/TVBoomerang/Series/El Laboratorio de Dexter/ 38 Gases Toxicos - Salvemos Al Planeta Idiota - Alumno Promedio.mp4,0,1338,1338,379.96,712.17,N,1
K0246,El Laboratorio de Dexter,39 Lucha De Gigantes - Un Nino Y Su Polilla - Vegetales Carnivoros,P:/TVBoomerang/Series/El Laboratorio de Dexter/39 Lucha De Gigantes - Un Nino Y Su Polilla - Vegetales Carnivoros.mp4,0,1335,1335,439.67,855.58,N,1
K0247,El Laboratorio de Dexter, 40 Ay Mis Ojos - El Encanto De Dee Dee,P:/TVBoomerang/Series/El Laboratorio de Dexter/ 40 Ay Mis Ojos - El Encanto De Dee Dee.mp4,0,1334,1334,527.54,0,N,1
K0248,El Laboratorio de Dexter,41 Fuego - No Seas Un Heroe - Mi Marciana Favorita,P:/TVBoomerang/Series/El Laboratorio de Dexter/41 Fuego - No Seas Un Heroe - Mi Marciana Favorita.mp4,0,1345,1345,450.71,862.54,N,1
K0249,El Laboratorio de Dexter,42 Repartidores Ninjas - Intercambio De Recamaras - La Casa Del Arbol,P:/TVBoomerang/Series/El Laboratorio de Dexter/42 Repartidores Ninjas - Intercambio De Recamaras - La Casa Del Arbol.mp4,0,1341,1341,440.12,853.33,N,1
K0250,El Laboratorio de Dexter,43 Escandalo - Acentos Odiosos - Dia De Pesca,P:/TVBoomerang/Series/El Laboratorio de Dexter/43 Escandalo - Acentos Odiosos - Dia De Pesca.mp4,0,1344,1344,313.29,838.79,N,1
K0251,El Laboratorio de Dexter, 44 Como Molestar A Papa - De La Moda Lo Que Te Acomoda - Usando La Cabeza,P:/TVBoomerang/Series/El Laboratorio de Dexter/ 44 Como Molestar A Papa - De La Moda Lo Que Te Acomoda - Usando La Cabeza.mp4,0,1338,1338,439.5,853.83,N,1
K0252,El Laboratorio de Dexter,45 Focos - Cancion De Laboratorio Al Viejo Estilo - El Reparanoico,P:/TVBoomerang/Series/El Laboratorio de Dexter/45 Focos - Cancion De Laboratorio Al Viejo Estilo - El Reparanoico.mp4,0,1336,1336,438.29,852.38,N,1
K0253,El Laboratorio de Dexter, 46 Reversa - Fuera Del Laboratorio - Sol Surf Y Ciencia,P:/TVBoomerang/Series/El Laboratorio de Dexter/ 46 Reversa - Fuera Del Laboratorio - Sol Surf Y Ciencia.mp4,0,1339,1339,372.54,889.92,N,1
K0254,El Laboratorio de Dexter,47 Robots - Extraterrestres Que Controlan Tu Mente - Perdido En El Espacio,P:/TVBoomerang/Series/El Laboratorio de Dexter/47 Robots - Extraterrestres Que Controlan Tu Mente - Perdido En El Espacio.mp4,0,1353,1353,426.5,842.58,N,1
K0255,El Laboratorio de Dexter,48 La Rival De Dee Dee - Psicosis Ligera - Juegos,P:/TVBoomerang/Series/El Laboratorio de Dexter/48 La Rival De Dee Dee - Psicosis Ligera - Juegos.mp4,0,1350,1350,392.62,730.58,N,1
K0256,El Laboratorio de Dexter,49 Pie Negro Y Delgada - Atraparlo Con Mi Venganza - El Perico Perfecto,P:/TVBoomerang/Series/El Laboratorio de Dexter/49 Pie Negro Y Delgada - Atraparlo Con Mi Venganza - El Perico Perfecto.mp4,0,1335,1335,438.58,852.42,N,1
K0257,El Laboratorio de Dexter,50 Dexter Y La Computadora Acaban Con Cerebro - Dolor De Muela - Dexter Vs. Santa Claus,P:/TVBoomerang/Series/El Laboratorio de Dexter/50 Dexter Y La Computadora Acaban Con Cerebro - Dolor De Muela - Dexter Vs. Santa Claus.mp4,0,1337,1337,404.08,852.88,N,1
K0258,El Laboratorio de Dexter,51 El Perro Maravilla - El Libreto De Dexter,P:/TVBoomerang/Series/El Laboratorio de Dexter/51 El Perro Maravilla - El Libreto De Dexter.mp4,0,1347,1347,648.71,0,N,1
K0259,El Laboratorio de Dexter,52 Intercambio Estudiantil,P:/TVBoomerang/Series/El Laboratorio de Dexter/52 Intercambio Estudiantil.mp4,0,1481,1481,442.67,859.67,N,1
K0260,El Laboratorio de Dexter,53 Rechinando De Limpio - El Turno De Papa - Mutaciones,P:/TVBoomerang/Series/El Laboratorio de Dexter/53 Rechinando De Limpio - El Turno De Papa - Mutaciones.mp4,0,1340,1340,543.46,0,N,1
K0261,El Laboratorio de Dexter,54 Leyendo La Mente - Una Aventura De Quack - El Doble De Mama,P:/TVBoomerang/Series/El Laboratorio de Dexter/54 Leyendo La Mente - Una Aventura De Quack - El Doble De Mama.mp4,0,1337,1337,562.67,910.33,N,1
K0262,El Laboratorio de Dexter,55 Dexter En La Universidad - Un Experimento Fallido - El Abuelo De Todos Los Inventos,P:/TVBoomerang/Series/El Laboratorio de Dexter/55 Dexter En La Universidad - Un Experimento Fallido - El Abuelo De Todos Los Inventos.mp4,0,1332,1332,551.96,0,N,1
K0263,El Laboratorio de Dexter,56 El Mejor Papa del Mundo - Mama En El Super - El Lado Frio De La Luna,P:/TVBoomerang/Series/El Laboratorio de Dexter/56 El Mejor Papa del Mundo - Mama En El Super - El Lado Frio De La Luna.mp4,0,1333,1333,541.46,0,N,1
K0264,El Laboratorio de Dexter,57 Recuerdos - Una Caricatura De Cerebro - El Tele-Trauma,P:/TVBoomerang/Series/El Laboratorio de Dexter/57 Recuerdos - Una Caricatura De Cerebro - El Tele-Trauma.mp4,0,1337,1337,374.04,701.46,N,1
K0265,El Laboratorio de Dexter,58 Un Nino Llamado Susan - Profugos De Laboratorio,P:/TVBoomerang/Series/El Laboratorio de Dexter/58 Un Nino Llamado Susan - Profugos De Laboratorio.mp4,0,1325,1325,517.62,939.46,N,1
K0266,El Laboratorio de Dexter,59 Virus - Una Caricatura De Dee Dee - El Bano De Ninas,P:/TVBoomerang/Series/El Laboratorio de Dexter/59 Virus - Una Caricatura De Dee Dee - El Bano De Ninas.mp4,0,1339,1339,543.42,905.33,N,1
K0267,El Laboratorio de Dexter,60 Ese Magico Momento - Una Caricatura Muda - Los Opuestos Se Atraen,P:/TVBoomerang/Series/El Laboratorio de Dexter/60 Ese Magico Momento - Una Caricatura Muda - Los Opuestos Se Atraen.mp4,0,1340,1340,624.96,0,N,1
K0268,El Laboratorio de Dexter,61 Amor Al Primer Guante - Una Caricatura De Mama y Papa - Huele A Victoria,P:/TVBoomerang/Series/El Laboratorio de Dexter/61 Amor Al Primer Guante - Una Caricatura De Mama y Papa - Huele A Victoria.mp4,0,1314,1314,541.17,885.92,N,1
K0269,El Laboratorio de Dexter,62 Super Dexter - La Tercera Caricatura de Papa - Robo-Dexo 3000,P:/TVBoomerang/Series/El Laboratorio de Dexter/62 Super Dexter - La Tercera Caricatura de Papa - Robo-Dexo 3000.mp4,0,1341,1341,415.21,770.75,N,1
K0270,El Laboratorio de Dexter, 63 Oh Hermano - Otra Caricatura De Papa - Examen De Barra,P:/TVBoomerang/Series/El Laboratorio de Dexter/ 63 Oh Hermano - Otra Caricatura De Papa - Examen De Barra.mp4,0,1325,1325,558.58,0,N,1
K0271,El Laboratorio de Dexter, 64 Vamos Familia De Dexter Vamos! - Donde Esta Peepers,P:/TVBoomerang/Series/El Laboratorio de Dexter/ 64 Vamos Familia De Dexter Vamos! - Donde Esta Peepers.mp4,0,1327,1327,657.08,0,N,1
K0272,El Laboratorio de Dexter,65 Tacticas De Miedo - Mama En El Super - Mi Papa Contra Tu Papa,P:/TVBoomerang/Series/El Laboratorio de Dexter/65 Tacticas De Miedo - Mama En El Super - Mi Papa Contra Tu Papa.mp4,0,1348,1348,381.5,787.46,N,1
K0273,El Laboratorio de Dexter,66 El novio de Dee Dee - Perdida De Memoria - Los Planes De Dexter,P:/TVBoomerang/Series/El Laboratorio de Dexter/66 El novio de Dee Dee - Perdida De Memoria - Los Planes De Dexter.mp4,0,1335,1335,455.92,795.5,N,1
K0274,El Laboratorio de Dexter,67 Error En El Sistema - Pirateria Satelital - La Biblioteca De Dexter,P:/TVBoomerang/Series/El Laboratorio de Dexter/67 Error En El Sistema - Pirateria Satelital - La Biblioteca De Dexter.mp4,0,1315,1315,386.5,872.25,N,1
K0275,El Laboratorio de Dexter,68 La Bola De Cristal - El Monstruo De Dee Dee - Papa Es Sonambulo,P:/TVBoomerang/Series/El Laboratorio de Dexter/68 La Bola De Cristal - El Monstruo De Dee Dee - Papa Es Sonambulo.mp4,0,1304,1304,454.5,857.54,N,1
K0276,El Laboratorio de Dexter,69 El Pequeno Dilema De Dexter - La Moda De Dexter - Super Hermanos,P:/TVBoomerang/Series/El Laboratorio de Dexter/69 El Pequeno Dilema De Dexter - La Moda De Dexter - Super Hermanos.mp4,0,1341,1341,452.71,890.92,N,1
K0277,El Laboratorio de Dexter,70 El Germen Musical - La Casa De Los Animales De Peluche - La Pluma Hipnotica,P:/TVBoomerang/Series/El Laboratorio de Dexter/70 El Germen Musical - La Casa De Los Animales De Peluche - La Pluma Hipnotica.mp4,0,1327,1327,507.83,885.25,N,1
K0278,El Laboratorio de Dexter,71 La Admiradora Secreta - Mama y El Ajedrez - Papa Sabe Menos,P:/TVBoomerang/Series/El Laboratorio de Dexter/71 La Admiradora Secreta - Mama y El Ajedrez - Papa Sabe Menos.mp4,0,1347,1347,457.92,888.75,N,1
K0279,El Laboratorio de Dexter, 72 Dexter El Barbaro - El Poder De La Papa - Vista Cansada,P:/TVBoomerang/Series/El Laboratorio de Dexter/ 72 Dexter El Barbaro - El Poder De La Papa - Vista Cansada.mp4,0,1325,1325,410.67,837.79,N,1
K0280,El Laboratorio de Dexter,73 La Ninera - Cerebro Explorador - Los Dos Genios,P:/TVBoomerang/Series/El Laboratorio de Dexter/73 La Ninera - Cerebro Explorador - Los Dos Genios.mp4,0,1318,1318,447.33,867.75,N,1
K0281,El Laboratorio de Dexter,74 Genio De Altura - Errores Del Pasado - Ricitos de Oro,P:/TVBoomerang/Series/El Laboratorio de Dexter/74 Genio De Altura - Errores Del Pasado - Ricitos de Oro.mp4,0,1308,1308,448.38,856.12,N,1
K0282,El Laboratorio de Dexter,75 Afonia - Los Rubios Se Divierten Mas - Lucha De Historietas,P:/TVBoomerang/Series/El Laboratorio de Dexter/75 Afonia - Los Rubios Se Divierten Mas - Lucha De Historietas.mp4,0,1345,1345,402.54,884.12,N,1
K0283,El Laboratorio de Dexter,76 Torneo De Golf - La Loca Carrera De Dexter,P:/TVBoomerang/Series/El Laboratorio de Dexter/76 Torneo De Golf - La Loca Carrera De Dexter.mp4,0,1346,1346,654.5,0,N,1
K0284,El Laboratorio de Dexter,77 El Laboratorio Del Manana - Fiebre De Pollo - Venta De Garaje,P:/TVBoomerang/Series/El Laboratorio de Dexter/77 El Laboratorio Del Manana - Fiebre De Pollo - Venta De Garaje.mp4,0,1347,1347,340.75,740.58,N,1
K0285,El Laboratorio de Dexter,78 Clases De Judo - Injusticia Poetica - Comedia Emplumada,P:/TVBoomerang/Series/El Laboratorio de Dexter/78 Clases De Judo - Injusticia Poetica - Comedia Emplumada.mp4,0,1312,1312,422.42,834.38,N,1
K0286,Johnny Bravo,01 Supertimalo,P:/TVBoomerang/Series/Johnny Bravo/01 Supertimalo.mp4,31.12,438,406.88,0,0,N,3
